id_tubarao,tempo,timestamp,lat,lon,comportamento,p_forrageio
1,2024-01-01 09:20:00,1704111600,-8.040391,57.310155,forrageando,0.4395
1,2024-01-01 09:25:00,1704111900,-8.041013,57.305193,forrageando,0.5608
1,2024-01-01 09:30:00,1704112200,-8.042266,57.304962,forrageando,0.5241
1,2024-01-01 09:35:00,1704112500,-8.042513,57.305686,forrageando,0.463
1,2024-01-01 09:40:00,1704112800,-8.041757,57.308069,forrageando,0.3389
1,2024-01-01 09:45:00,1704113100,-8.039752,57.303947,forrageando,0.6011
1,2024-01-01 09:50:00,1704113400,-8.036446,57.305755,forrageando,0.3988
1,2024-01-01 09:55:00,1704113700,-8.041998,57.305437,forrageando,0.5409
1,2024-01-01 10:00:00,1704114000,-8.042361,57.304542,forrageando,0.3946
1,2024-01-01 10:05:00,1704114300,-8.044069,57.314543,forrageando,0.5172
1,2024-01-01 10:10:00,1704114600,-8.04285,57.315695,forrageando,0.3746
1,2024-01-01 10:15:00,1704114900,-8.042083,57.323208,forrageando,0.4039
1,2024-01-01 10:20:00,1704115200,-8.044767,57.323068,forrageando,0.3515
1,2024-01-01 10:25:00,1704115500,-8.052256,57.334167,forrageando,0.3358
1,2024-01-01 10:30:00,1704115800,-8.058432,57.34646,forrageando,0.4298
1,2024-01-01 10:35:00,1704116100,-8.058631,57.340452,forrageando,0.4209
1,2024-01-01 10:40:00,1704116400,-8.054171,57.345718,forrageando,0.2358
1,2024-01-01 10:45:00,1704116700,-8.049056,57.348505,forrageando,0.3815
1,2024-01-01 10:50:00,1704117000,-8.047997,57.338443,forrageando,0.2997
1,2024-01-01 10:55:00,1704117300,-8.047572,57.334582,forrageando,0.2905
1,2024-01-01 11:00:00,1704117600,-8.058846,57.327527,forrageando,0.4466
1,2024-01-01 11:05:00,1704117900,-8.067276,57.316078,forrageando,0.4117
1,2024-01-01 11:10:00,1704118200,-8.065572,57.31307,forrageando,0.4569
1,2024-01-01 11:15:00,1704118500,-8.052846,57.309807,forrageando,0.3138
1,2024-01-01 11:20:00,1704118800,-8.043971,57.308369,forrageando,0.3183
1,2024-01-01 11:25:00,1704119100,-8.05798,57.301995,forrageando,0.3226
1,2024-01-01 11:30:00,1704119400,-8.051439,57.294281,forrageando,0.2635
1,2024-01-01 11:35:00,1704119700,-8.036901,57.295151,forrageando,0.3372
1,2024-01-01 11:40:00,1704120000,-8.029344,57.288013,forrageando,0.405
1,2024-01-01 11:45:00,1704120300,-8.028113,57.30112,forrageando,0.436
1,2024-01-01 11:50:00,1704120600,-8.034463,57.300846,forrageando,0.3536
1,2024-01-01 11:55:00,1704120900,-8.027444,57.29861,forrageando,0.3578
1,2024-01-01 12:00:00,1704121200,-8.036265,57.296547,forrageando,0.3014
1,2024-01-01 12:05:00,1704121500,-8.038965,57.280162,forrageando,0.3863
1,2024-01-01 12:10:00,1704121800,-8.03671,57.287695,forrageando,0.36
1,2024-01-01 12:15:00,1704122100,-8.040429,57.280133,forrageando,0.2742
1,2024-01-01 12:20:00,1704122400,-8.039876,57.292607,forrageando,0.1898
1,2024-01-01 12:25:00,1704122700,-8.027833,57.299467,forrageando,0.3494
1,2024-01-01 12:30:00,1704123000,-8.031632,57.309739,forrageando,0.3122
1,2024-01-01 12:35:00,1704123300,-8.042686,57.308713,forrageando,0.3139
1,2024-01-01 12:40:00,1704123600,-8.045407,57.295863,forrageando,0.4247
1,2024-01-01 12:45:00,1704123900,-8.04135,57.293638,forrageando,0.3207
1,2024-01-01 12:50:00,1704124200,-8.053577,57.293869,forrageando,0.3412
1,2024-01-01 12:55:00,1704124500,-8.05476,57.29773,forrageando,0.2376
1,2024-01-01 13:00:00,1704124800,-8.063824,57.302729,forrageando,0.3723
1,2024-01-01 13:05:00,1704125100,-8.060178,57.302323,forrageando,0.3117
1,2024-01-01 13:10:00,1704125400,-8.069392,57.304723,forrageando,0.3659
1,2024-01-01 13:15:00,1704125700,-8.065693,57.307934,forrageando,0.275
1,2024-01-01 13:20:00,1704126000,-8.078841,57.309839,forrageando,0.2382
1,2024-01-01 13:25:00,1704126300,-8.074475,57.315363,forrageando,0.2379
1,2024-01-01 13:30:00,1704126600,-8.081429,57.325298,forrageando,0.4041
1,2024-01-01 13:35:00,1704126900,-8.088222,57.325901,forrageando,0.2206
1,2024-01-01 13:40:00,1704127200,-8.09128,57.327781,busca,0.2963
1,2024-01-01 13:45:00,1704127500,-8.084392,57.324983,busca,0.3513
1,2024-01-01 13:50:00,1704127800,-8.092072,57.315461,busca,0.2549
1,2024-01-01 13:55:00,1704128100,-8.085225,57.311659,busca,0.256
1,2024-01-01 14:00:00,1704128400,-8.091145,57.318461,busca,0.3482
1,2024-01-01 14:05:00,1704128700,-8.082082,57.322592,busca,0.3862
1,2024-01-01 14:10:00,1704129000,-8.087338,57.330888,busca,0.269
1,2024-01-01 14:15:00,1704129300,-8.075871,57.324627,busca,0.4516
1,2024-01-01 14:20:00,1704129600,-8.073236,57.330169,busca,0.3147
1,2024-01-01 14:25:00,1704129900,-8.081327,57.33175,busca,0.3561
1,2024-01-01 14:30:00,1704130200,-8.078216,57.327288,busca,0.241
1,2024-01-01 14:35:00,1704130500,-8.069785,57.311111,busca,0.2916
1,2024-01-01 14:40:00,1704130800,-8.077344,57.315235,busca,0.4219
1,2024-01-01 14:45:00,1704131100,-8.081742,57.317945,busca,0.3059
1,2024-01-01 14:50:00,1704131400,-8.079875,57.324313,busca,0.2747
1,2024-01-01 14:55:00,1704131700,-8.079362,57.313206,busca,0.2412
1,2024-01-01 15:00:00,1704132000,-8.084556,57.311797,busca,0.3268
1,2024-01-01 15:05:00,1704132300,-8.079525,57.31896,busca,0.345
1,2024-01-01 15:10:00,1704132600,-8.068572,57.326021,busca,0.2975
1,2024-01-01 15:15:00,1704132900,-8.065566,57.316301,busca,0.3637
1,2024-01-01 15:20:00,1704133200,-8.053737,57.309955,busca,0.183
1,2024-01-01 15:25:00,1704133500,-8.041214,57.297694,busca,0.2499
1,2024-01-01 15:30:00,1704133800,-8.030719,57.301304,busca,0.3606
1,2024-01-01 15:35:00,1704134100,-8.020262,57.298807,busca,0.2614
1,2024-01-01 15:40:00,1704134400,-8.032234,57.292985,busca,0.2499
1,2024-01-01 15:45:00,1704134700,-8.02763,57.286668,busca,0.2529
1,2024-01-01 15:50:00,1704135000,-8.031539,57.272796,busca,0.2031
1,2024-01-01 15:55:00,1704135300,-8.042511,57.283276,busca,0.2196
1,2024-01-01 16:00:00,1704135600,-8.036813,57.28101,busca,0.3094
1,2024-01-01 16:05:00,1704135900,-8.028684,57.283256,busca,0.3396
1,2024-01-01 16:10:00,1704136200,-8.028168,57.269274,busca,0.3319
1,2024-01-01 16:15:00,1704136500,-8.03504,57.283049,busca,0.1993
1,2024-01-01 16:20:00,1704136800,-8.05027,57.278408,busca,0.3398
1,2024-01-01 16:25:00,1704137100,-8.06285,57.283387,busca,0.2808
1,2024-01-01 16:30:00,1704137400,-8.077057,57.287451,busca,0.3014
1,2024-01-01 16:35:00,1704137700,-8.065042,57.281189,busca,0.3446
1,2024-01-01 16:40:00,1704138000,-8.066518,57.286467,busca,0.4154
1,2024-01-01 16:45:00,1704138300,-8.063584,57.288637,busca,0.2806
1,2024-01-01 16:50:00,1704138600,-8.054574,57.298101,transitando,0.3156
1,2024-01-01 16:55:00,1704138900,-8.044589,57.290466,transitando,0.3346
1,2024-01-01 17:00:00,1704139200,-8.059482,57.295523,transitando,0.3485
1,2024-01-01 17:05:00,1704139500,-8.054426,57.284415,transitando,0.4017
1,2024-01-01 17:10:00,1704139800,-8.064475,57.285949,transitando,0.3204
1,2024-01-01 17:15:00,1704140100,-8.076445,57.287772,transitando,0.3301
1,2024-01-01 17:20:00,1704140400,-8.064992,57.295636,transitando,0.3553
1,2024-01-01 17:25:00,1704140700,-8.061684,57.303153,transitando,0.2465
1,2024-01-01 17:30:00,1704141000,-8.052828,57.310862,transitando,0.3441
1,2024-01-01 17:35:00,1704141300,-8.054779,57.320129,transitando,0.3375
1,2024-01-01 17:40:00,1704141600,-8.054753,57.331813,transitando,0.3738
1,2024-01-01 17:45:00,1704141900,-8.050572,57.334296,transitando,0.4569
1,2024-01-01 17:50:00,1704142200,-8.054784,57.329811,transitando,0.4086
1,2024-01-01 17:55:00,1704142500,-8.060319,57.332363,transitando,0.3866
1,2024-01-01 18:00:00,1704142800,-8.05451,57.325539,transitando,0.3566
1,2024-01-01 18:05:00,1704143100,-8.044154,57.330545,transitando,0.3555
1,2024-01-01 18:10:00,1704143400,-8.036615,57.330463,transitando,0.4247
1,2024-01-01 18:15:00,1704143700,-8.037833,57.335604,transitando,0.3263
1,2024-01-01 18:20:00,1704144000,-8.048423,57.334269,transitando,0.3505
1,2024-01-01 18:25:00,1704144300,-8.052991,57.338508,transitando,0.3784
1,2024-01-01 18:30:00,1704144600,-8.054549,57.327271,transitando,0.4062
1,2024-01-01 18:35:00,1704144900,-8.059777,57.332552,transitando,0.2737
1,2024-01-01 18:40:00,1704145200,-8.047686,57.329313,transitando,0.3403
1,2024-01-01 18:45:00,1704145500,-8.039943,57.320541,transitando,0.3125
1,2024-01-01 18:50:00,1704145800,-8.040472,57.333047,transitando,0.3035
1,2024-01-01 18:55:00,1704146100,-8.038321,57.342416,transitando,0.24
1,2024-01-01 19:00:00,1704146400,-8.043487,57.328207,transitando,0.3316
1,2024-01-01 19:05:00,1704146700,-8.053634,57.326716,transitando,0.2847
1,2024-01-01 19:10:00,1704147000,-8.053772,57.317463,transitando,0.2914
1,2024-01-01 19:15:00,1704147300,-8.059553,57.325306,transitando,0.3139
1,2024-01-01 19:20:00,1704147600,-8.058197,57.313719,transitando,0.2248
1,2024-01-01 19:25:00,1704147900,-8.045952,57.318346,transitando,0.3328
1,2024-01-01 19:30:00,1704148200,-8.033729,57.329445,transitando,0.2983
1,2024-01-01 19:35:00,1704148500,-8.038929,57.342765,transitando,0.5086
1,2024-01-01 19:40:00,1704148800,-8.03754,57.342933,transitando,0.3941
1,2024-01-01 19:45:00,1704149100,-8.032196,57.349579,transitando,0.3961
1,2024-01-01 19:50:00,1704149400,-8.029439,57.354306,transitando,0.3209
1,2024-01-01 19:55:00,1704149700,-8.039611,57.346158,transitando,0.206
1,2024-01-01 20:00:00,1704150000,-8.039769,57.334062,transitando,0.269
1,2024-01-01 20:05:00,1704150300,-8.029551,57.339251,transitando,0.3212
1,2024-01-01 20:10:00,1704150600,-8.026288,57.327879,transitando,0.3165
1,2024-01-01 20:15:00,1704150900,-8.018383,57.334617,transitando,0.2654
1,2024-01-01 20:20:00,1704151200,-8.021196,57.345962,transitando,0.3064
1,2024-01-01 20:25:00,1704151500,-8.026116,57.356459,transitando,0.4086
1,2024-01-01 20:30:00,1704151800,-8.027605,57.350704,transitando,0.3824
1,2024-01-01 20:35:00,1704152100,-8.033063,57.35779,transitando,0.2691
1,2024-01-01 20:40:00,1704152400,-8.038757,57.347578,transitando,0.356
1,2024-01-01 20:45:00,1704152700,-8.032269,57.338169,transitando,0.426
1,2024-01-01 20:50:00,1704153000,-8.041757,57.335499,transitando,0.3505
1,2024-01-01 20:55:00,1704153300,-8.045709,57.340271,transitando,0.2995
1,2024-01-01 21:00:00,1704153600,-8.03912,57.328746,transitando,0.2319
1,2024-01-01 21:05:00,1704153900,-8.02947,57.326843,transitando,0.4955
1,2024-01-01 21:10:00,1704154200,-8.025805,57.330964,transitando,0.3681
1,2024-01-01 21:15:00,1704154500,-8.034914,57.328233,transitando,0.2607
1,2024-01-01 21:20:00,1704154800,-8.022907,57.327409,transitando,0.4065
1,2024-01-01 21:25:00,1704155100,-8.019775,57.322523,transitando,0.3027
1,2024-01-01 21:30:00,1704155400,-8.019894,57.31104,transitando,0.3398
1,2024-01-01 21:35:00,1704155700,-8.019914,57.300243,transitando,0.3197
1,2024-01-01 21:40:00,1704156000,-8.025512,57.290409,transitando,0.3365
1,2024-01-01 21:45:00,1704156300,-8.018198,57.2977,transitando,0.3311
1,2024-01-01 21:50:00,1704156600,-8.007242,57.304201,transitando,0.3419
1,2024-01-01 21:55:00,1704156900,-7.998209,57.313571,transitando,0.3792
1,2024-01-01 22:00:00,1704157200,-8.001111,57.304832,transitando,0.351
1,2024-01-01 22:05:00,1704157500,-7.992582,57.306448,transitando,0.3303
1,2024-01-01 22:10:00,1704157800,-7.983523,57.310594,transitando,0.2306
1,2024-01-01 22:15:00,1704158100,-7.978435,57.302166,transitando,0.3511
1,2024-01-01 22:20:00,1704158400,-7.970245,57.305533,transitando,0.4795
1,2024-01-01 22:25:00,1704158700,-7.975317,57.308346,transitando,0.2461
1,2024-01-01 22:30:00,1704159000,-7.970066,57.292382,transitando,0.5164
1,2024-01-01 22:35:00,1704159300,-7.974272,57.291327,transitando,0.4348
1,2024-01-01 22:40:00,1704159600,-7.97062,57.285014,transitando,0.426
1,2024-01-01 22:45:00,1704159900,-7.983185,57.288999,transitando,0.5354
1,2024-01-01 22:50:00,1704160200,-7.984497,57.288775,transitando,0.4043
1,2024-01-01 22:55:00,1704160500,-7.985404,57.296833,transitando,0.4413
1,2024-01-01 23:00:00,1704160800,-7.979461,57.28821,transitando,0.2901
1,2024-01-01 23:05:00,1704161100,-7.972183,57.297075,transitando,0.2823
1,2024-01-01 23:10:00,1704161400,-7.980701,57.296837,transitando,0.3052
1,2024-01-01 23:15:00,1704161700,-7.992069,57.29358,transitando,0.4722
1,2024-01-01 23:20:00,1704162000,-7.987011,57.297087,transitando,0.3634
1,2024-01-01 23:25:00,1704162300,-7.978124,57.304085,transitando,0.3972
1,2024-01-01 23:30:00,1704162600,-7.973878,57.302476,transitando,0.3594
1,2024-01-01 23:35:00,1704162900,-7.965852,57.296181,transitando,0.4535
1,2024-01-01 23:40:00,1704163200,-7.96015,57.299496,transitando,0.5374
1,2024-01-01 23:45:00,1704163500,-7.95742,57.297063,transitando,0.3922
1,2024-01-01 23:50:00,1704163800,-7.957611,57.288864,transitando,0.3867
1,2024-01-01 23:55:00,1704164100,-7.958602,57.296257,transitando,0.4402
2,2024-01-01 00:00:00,1704078000,6.344851,59.902557,busca,0.2872
2,2024-01-01 00:05:00,1704078300,6.335637,59.905142,busca,0.4498
2,2024-01-01 00:10:00,1704078600,6.340761,59.902817,busca,0.3315
2,2024-01-01 00:15:00,1704078900,6.353193,59.898241,busca,0.5203
2,2024-01-01 00:20:00,1704079200,6.353619,59.896843,busca,0.3951
2,2024-01-01 00:25:00,1704079500,6.349938,59.89451,busca,0.4482
2,2024-01-01 00:30:00,1704079800,6.341075,59.889426,busca,0.3967
2,2024-01-01 00:35:00,1704080100,6.344896,59.880872,busca,0.4303
2,2024-01-01 00:40:00,1704080400,6.341463,59.883799,busca,0.4044
2,2024-01-01 00:45:00,1704080700,6.334732,59.888487,busca,0.3796
2,2024-01-01 00:50:00,1704081000,6.331316,59.889974,busca,0.2957
2,2024-01-01 00:55:00,1704081300,6.333271,59.883549,busca,0.5672
2,2024-01-01 01:00:00,1704081600,6.332235,59.882276,busca,0.5274
2,2024-01-01 01:05:00,1704081900,6.327909,59.885108,busca,0.412
2,2024-01-01 01:10:00,1704082200,6.323713,59.878934,busca,0.4317
2,2024-01-01 01:15:00,1704082500,6.329567,59.877389,busca,0.4319
2,2024-01-01 01:20:00,1704082800,6.327216,59.875891,busca,0.5081
2,2024-01-01 01:25:00,1704083100,6.327004,59.877029,busca,0.3707
2,2024-01-01 01:30:00,1704083400,6.320382,59.879376,busca,0.3754
2,2024-01-01 01:35:00,1704083700,6.331393,59.882271,busca,0.5515
2,2024-01-01 01:40:00,1704084000,6.32969,59.88694,busca,0.4026
2,2024-01-01 01:45:00,1704084300,6.330861,59.890511,busca,0.4229
2,2024-01-01 01:50:00,1704084600,6.32608,59.893894,busca,0.4941
2,2024-01-01 01:55:00,1704084900,6.323802,59.888042,busca,0.2802
2,2024-01-01 02:00:00,1704085200,6.326479,59.89914,busca,0.4041
2,2024-01-01 02:05:00,1704085500,6.323313,59.892572,busca,0.4356
2,2024-01-01 02:10:00,1704085800,6.330147,59.899543,busca,0.4283
2,2024-01-01 02:15:00,1704086100,6.318974,59.90229,busca,0.4874
2,2024-01-01 02:20:00,1704086400,6.320633,59.904518,forrageando,0.5668
2,2024-01-01 02:25:00,1704086700,6.325399,59.906388,forrageando,0.4023
2,2024-01-01 02:30:00,1704087000,6.320274,59.912575,forrageando,0.4383
2,2024-01-01 02:35:00,1704087300,6.322892,59.914243,busca,0.2937
2,2024-01-01 02:40:00,1704087600,6.333007,59.916535,busca,0.3824
2,2024-01-01 02:45:00,1704087900,6.341378,59.913786,busca,0.4996
2,2024-01-01 02:50:00,1704088200,6.341421,59.907879,busca,0.509
2,2024-01-01 02:55:00,1704088500,6.342415,59.908194,busca,0.6136
2,2024-01-01 03:00:00,1704088800,6.345733,59.907272,busca,0.5114
2,2024-01-01 03:05:00,1704089100,6.344475,59.909217,busca,0.4598
2,2024-01-01 03:10:00,1704089400,6.344488,59.913461,busca,0.4115
2,2024-01-01 03:15:00,1704089700,6.346258,59.919589,busca,0.5539
2,2024-01-01 03:20:00,1704090000,6.343297,59.919444,busca,0.5587
2,2024-01-01 03:25:00,1704090300,6.341295,59.918477,busca,0.4763
2,2024-01-01 03:30:00,1704090600,6.346807,59.912876,busca,0.4905
2,2024-01-01 03:35:00,1704090900,6.346107,59.919477,busca,0.43
2,2024-01-01 03:40:00,1704091200,6.342604,59.923182,busca,0.4439
2,2024-01-01 03:45:00,1704091500,6.345745,59.930105,busca,0.5534
2,2024-01-01 03:50:00,1704091800,6.345407,59.931386,busca,0.4014
2,2024-01-01 03:55:00,1704092100,6.344244,59.925256,busca,0.4701
2,2024-01-01 04:00:00,1704092400,6.348627,59.937918,busca,0.6285
2,2024-01-01 04:05:00,1704092700,6.350523,59.942035,forrageando,0.632
2,2024-01-01 04:10:00,1704093000,6.348947,59.937828,forrageando,0.4992
2,2024-01-01 04:15:00,1704093300,6.346219,59.937595,forrageando,0.7242
2,2024-01-01 04:20:00,1704093600,6.349763,59.935272,forrageando,0.5516
2,2024-01-01 04:25:00,1704093900,6.350882,59.933092,forrageando,0.4316
2,2024-01-01 04:30:00,1704094200,6.352047,59.935364,forrageando,0.4554
2,2024-01-01 04:35:00,1704094500,6.354782,59.93919,forrageando,0.4553
2,2024-01-01 04:40:00,1704094800,6.351428,59.942993,forrageando,0.5063
2,2024-01-01 04:45:00,1704095100,6.355738,59.941124,forrageando,0.5051
2,2024-01-01 04:50:00,1704095400,6.356204,59.94032,forrageando,0.6319
2,2024-01-01 04:55:00,1704095700,6.35632,59.941474,forrageando,0.4291
2,2024-01-01 05:00:00,1704096000,6.356571,59.9378,forrageando,0.4941
2,2024-01-01 05:05:00,1704096300,6.346304,59.942324,forrageando,0.5191
